Data,Kw ACS,Kw Riscaldamento
2023-03-08,9.31961772990703,75.8677030979526
2023-03-09,3.70845854679227,69.8040372358317
2023-03-10,6.06869196565873,73.4478340266311
2023-03-11,4.15856412186929,67.516282367899
2023-03-12,1.55431286256457,11.0142000537895
2023-03-13,4.55116870026554,6.33668150047737
2023-03-14,7.05001946491058,7.63109285124673
2023-03-15,3.5905453637353,62.7125373876225
2023-03-16,2.16510400521971,44.8792566268127
2023-03-17,1.40524210758292,85.2984622166392
2023-03-18,3.65821511573829,46.3668644689409
2023-03-19,2.15538366401156,16.4009909007719
2023-03-20,2.30927348769349,36.0733637898346
2023-03-21,3.36809268360973,71.1110554873711
2023-03-22,3.11520059387479,14.3509687601591
2023-03-23,4.30074678968497,26.5943442098534
2023-03-24,6.09660661700442,84.1718797077029
2023-03-25,6.57931301298742,17.0131030217905
2023-03-26,3.7222590251386,45.9978516023138
2023-03-27,4.06239491529316,3.40956473639507
2023-03-28,2.97192123083313,26.4049227410581
2023-03-29,6.32186198341119,43.807331743248
2023-03-30,1.88269679659717,86.5202271280457
2023-03-31,4.52234536342294,26.1258066620205
2023-04-01,2.06668559948966,77.5516868761584
2023-04-01,4.51099943501243,27.2835892059188
2023-04-02,1.6262317974906,12.7264269894374
2023-04-03,4.08590494599847,5.39251161291948
2023-04-04,5.39844745057925,24.6321604094893
2023-04-05,6.89718087094207,14.6935375967478
2023-04-06,0.873279021018768,53.384879468845
2023-04-07,4.006572791558,41.166707993307
2023-04-08,6.27624746984132,22.6379052145436
2023-04-09,3.37150715873966,5.44749996732933
2023-04-10,5.4657395864518,13.6868371954908
2023-04-11,1.8819785478406,17.045863119119
2023-04-12,2.30479028848388,38.0258683863279
2023-04-13,6.22372889220187,22.392326822648
2023-04-14,5.35487533524645,40.6534801796287
2023-04-15,6.22056766281737,31.4042670445907
2023-04-16,3.71503863820184,32.5971663454615
2023-04-17,2.56865356653872,16.7181043175186
2023-04-18,4.63918966359646,26.7722281211271
2023-04-19,5.99201212260682,46.1823055524902
2023-04-20,2.46982916603565,23.7109971042216
2023-04-21,1.81948573031696,27.7571527667494
2023-04-22,2.25838936037781,46.5796865152441
2023-04-23,5.50997077500819,15.0944789229834
2023-04-24,4.41405655210712,17.8753116807896
2023-04-25,3.48446234031025,9.68559814993439
2023-04-26,3.58967146689573,51.3572684765299
2023-04-27,5.24190513780985,20.1716595397844
2023-04-28,5.41680359745074,7.2725865681691
2023-04-29,0.495232825973933,0.409650845945792
2023-04-30,5.38116330928366,56.7025653177332
2023-05-01,5.78496956109553,45.7996540068183
2023-04-01,3.45103677188072,20.7493597719276
2023-04-02,2.4269548905946,17.7614927689767
2023-04-03,6.21435295530986,0.787505319797478
2023-04-04,3.75069386814315,19.3571511790501
2023-04-05,0.473330439990116,3.0223915897141
2023-04-06,5.12224480278611,3.53720882768887
2023-04-07,6.54591933379609,10.5369312975132
2023-04-08,1.47385045553003,15.7384496937766
2023-04-09,2.94455444441119,31.4435161405978
2023-04-10,5.136797732522,19.1658993133078
2023-04-11,3.70651274110186,19.3368357642754
2023-04-12,5.56146964263755,33.4127901246315
2023-04-13,5.66948175129166,7.01306604815498
2023-04-14,5.78349065474651,28.4453376906094
2023-04-15,5.64282998762721,18.4220975466838
2023-04-16,5.10976146074241,31.3751532897054
2023-04-17,6.56261438400957,15.2705072318156
2023-04-18,3.88565419229653,33.847962233233
2023-04-19,2.4541147345693,23.722117769825
2023-04-20,3.70329542888122,22.8688803469509
2023-04-21,0.42177685916558,19.8324318611488
2023-04-22,5.62929990946191,34.3993692433261
2023-04-23,3.17299109321775,25.2869123902839
2023-04-24,2.4451881684767,5.22010980089026
2023-04-25,4.68799523116,4.37884030507526
2023-04-26,1.29864820201329,32.4389288762713
2023-04-27,4.66965266286501,27.3919389405423
2023-04-28,1.36292414198054,14.3407154889455
2023-04-29,0.764053115869716,7.83293684253404
2023-04-30,5.70402082885034,5.94827631714636
2023-05-01,4.59993322488047,2.49701939209736
2023-05-01,5.30102085456941,0.587355891475398
2023-05-02,4.35462381606024,1.16579363036272
2023-05-03,3.81756640708492,0.825014573837224
2023-05-04,5.57577784295557,0.902258904603116
2023-05-05,2.92242113531709,2.19988312559265
2023-05-06,4.6592144213397,0.21075015949796
2023-05-07,2.31682172328173,0
2023-05-08,4.56479035637708,0
2023-05-09,0.89675003967437,0
2023-05-10,3.7912153248227,0
2023-05-11,2.33132146462089,0
2023-05-12,2.02346616535527,0
2023-05-13,4.89847163209202,0
2023-05-14,4.1864555658051,0
2023-05-15,2.23970375966922,0
2023-05-16,2.09824425743356,0
2023-05-17,0.00949392271158433,0
2023-05-18,5.69815319761734,0
2023-05-19,4.35078775980408,0
2023-05-20,5.57989271166253,0
2023-05-21,1.81197724925986,0
2023-05-22,5.44270867926122,0
2023-05-23,3.45490284761586,0
2023-05-24,2.90289252583258,0
2023-05-25,0.411657001557144,5.46016429017794
2023-05-26,3.03150013170368,9.1227391331346
2023-05-27,4.74531157750787,1.84458096601235
2023-05-28,1.08509098995733,0.1460094621632
2023-05-29,1.74969860658462,3.72203961893231
2023-05-30,6.72761228088688,12.86958517306
2023-05-31,3.76270264861062,12.5967004446404
2023-06-01,2.20812889158475,0.796515165177437
